"Sonoma","CA","Sonoma County
 ",10741,10648,0.01,10648,0.04,0.18,0.25,0.55,0.87,0.01,0.01,0.03,0.00,0.03,0.15,0.79,0.83,0.11,0.17,0.94,0.39,917,27.10,0.59,0.24,596800,4922,2.07,42261,63262,0.05,2063,"S",-1,57794,227680,23221,176607,2.74,3883.30,72646,265418,245147,20271,7.60,0,0,,1,47,57,9.3,7.25,1449,25,228,,,-1,,35,202,-1,-1,-1,-1
"Soquel ","CA","Santa Cruz County
 ",-1,-1,-1,9644,0.05,0.20,0.13,0.52,0.82,0.01,0.01,0.04,0.00,0.05,0.17,0.75,0.85,0.12,0.16,0.94,0.40,517,25.70,0.74,0.14,552400,3861,2.43,41599,69676,0.08,1023,"S",-1,24871,113132,-1,17852,4.60,2097.40,72688,158053,144362,13691,8.70,0,0,,0,47,57,9.3,7.25,1449,-1,-1,,,-1,,35,202,-1,-1,-1,-1
"South El Monte","CA","Los Angeles County
 ",20264,20116,0.01,20116,0.08,0.30,0.09,0.50,0.50,0.01,0.01,0.11,0.00,0.03,0.85,0.03,0.93,0.47,0.86,0.49,0.09,399,28.50,0.53,0.15,362800,4505,4.48,14013,47537,0.17,2914,"S",908879,1302166,329807,15498,23961,2.84,7075.60,72996,4841084,4340513,500571,10.30,0,0,,1,47,57,9.3,7.25,1449,150,610,,,-1,,35,202,-1,-1,-1,-1
"South Gate","CA","Los Angeles County
 ",95084,94396,0.01,94396,0.08,0.31,0.07,0.51,0.51,0.01,0.01,0.01,0.00,0.04,0.95,0.03,0.91,0.45,0.89,0.51,0.07,1041,28.50,0.44,0.29,339900,23718,3.98,14039,41990,0.20,6733,"S",2260330,717366,786992,8228,62202,7.24,13045.30,73080,4841084,4340513,500571,10.30,0,0,,2,47,57,9.3,7.25,1449,566,2571,,,84,,35,202,-1,-1,-1,-1
"South Lake Tahoe","CA","El Dorado County
 ",21388,21403,0.00,21403,0.06,0.21,0.10,0.47,0.74,0.01,0.01,0.06,0.00,0.04,0.31,0.60,0.80,0.21,0.33,0.86,0.23,1637,16.80,0.44,0.33,360600,9007,2.40,22958,41685,0.18,2580,"S",-1,31304,326234,13951,146073,10.16,2106.40,73108,90130,82060,8070,9.00,0,0,3,1,47,57,9.3,7.25,1449,143,422,,,40,,35,202,-1,-1,-1,-1
"South Monrovia Island ","CA","Los Angeles County
 ",-1,-1,-1,6777,0.08,0.29,0.08,0.50,0.51,0.08,0.01,0.06,0.00,0.04,0.74,0.11,0.93,0.40,0.71,0.66,0.07,281,26.80,0.78,0.05,377300,1566,3.78,16560,53883,0.14,-1,-1,-1,-1,-1,-1,-1,0.55,12366.80,73167,4841084,4340513,500571,10.30,0,0,,0,47,57,9.3,7.25,1449,-1,-1,,,-1,,35,202,-1,-1,-1,-1
"South Oroville ","CA","Butte County
 ",-1,-1,-1,5742,0.09,0.31,0.08,0.50,0.59,0.07,0.04,0.15,0.00,0.08,0.15,0.54,0.82,0.10,0.23,0.74,0.02,547,16.00,0.53,0.02,120400,1689,3.48,11666,32205,0.35,"S","S",-1,-1,10771,-1,-1,2.96,1937.20,73178,101045,89885,11160,11.00,0,0,,0,47,57,9.3,7.25,1449,-1,-1,,,-1,,35,202,-1,-1,-1,-1
"South Pasadena","CA","Los Angeles County
 ",25806,25619,0.01,25619,0.05,0.23,0.12,0.53,0.54,0.03,0.00,0.31,-1,0.06,0.19,0.44,0.86,0.29,0.36,0.97,0.64,796,27.70,0.48,0.48,834400,10318,2.45,50185,84914,0.06,3906,"S",-1,163458,192344,7944,39696,3.41,7523.90,73220,4841084,4340513,500571,10.30,0,0,,1,47,57,9.3,7.25,1449,30,470,,,35,,35,202,-1,-1,-1,-1
"South San Francisco","CA","San Mateo County
 ",64409,63632,0.01,63632,0.06,0.22,0.13,0.51,0.37,0.03,0.01,0.37,0.02,0.06,0.34,0.22,0.89,0.43,0.60,0.84,0.31,2620,23.70,0.60,0.28,626200,21084,2.96,31563,75543,0.06,4986,0.21,-1,3150072,791902,12982,289637,9.14,6961.20,73262,392588,367677,24911,6.30,0,0,,2,47,57,9.3,7.25,1449,196,1468,,,78,,35,202,-1,-1,-1,-1
"South San Gabriel ","CA","Los Angeles County
 ",-1,-1,-1,8070,0.05,0.20,0.17,0.52,0.27,0.01,0.01,0.49,-1,0.04,0.43,0.06,0.94,0.41,0.73,0.79,0.27,277,27.90,0.77,0.09,434400,2138,3.58,22967,62500,0.11,"S","S",-1,51392,-1,-1,625,0.83,9687.90,73276,4841084,4340513,500571,10.30,0,0,,0,47,57,9.3,7.25,1449,-1,-1,,,-1,,35,202,-1,-1,-1,-1
"South San Jose Hills ","CA","Los Angeles County
 ",-1,-1,-1,20551,0.08,0.30,0.08,0.50,0.45,0.02,0.01,0.08,0.00,0.03,0.86,0.04,0.93,0.42,0.83,0.55,0.08,316,33.40,0.77,0.00,296300,4123,4.95,13365,55033,0.14,"S","S",-1,99269,38456,-1,-1,1.51,13628.00,73290,4841084,4340513,500571,10.30,0,0,,0,47,57,9.3,7.25,1449,-1,-1,,,-1,,35,202,-1,-1,-1,-1
"South Whittier ","CA","Los Angeles County
 ",-1,-1,-1,57156,0.07,0.29,0.09,0.50,0.59,0.02,0.01,0.04,0.00,0.04,0.77,0.17,0.88,0.28,0.60,0.71,0.13,2722,29.20,0.64,0.20,385100,15434,3.74,20532,64824,0.11,3348,"S",-1,20280,74924,-1,14305,5.34,10709.40,73430,4841084,4340513,500571,10.30,0,0,,0,47,57,9.3,7.25,1449,-1,-1,,,-1,,35,202,-1,-1,-1,-1
"Spring Valley ","CA","San Diego County
 ",-1,-1,-1,28205,0.07,0.27,0.11,0.51,0.60,0.11,0.01,0.06,0.01,0.07,0.33,0.46,0.93,0.16,0.30,0.86,0.25,2548,26.40,0.62,0.23,365200,9292,2.98,27932,65822,0.11,"S","S",103012,43541,49750,-1,11825,7.17,3936.50,73696,1601715,1464758,136957,8.60,0,0,,2,47,57,9.3,7.25,1449,-1,-1,,,-1,,35,202,-1,-1,-1,-1
"Spring Valley Lake ","CA","San Bernardino County
 ",-1,-1,-1,8220,0.06,0.24,0.17,0.51,0.79,0.05,0.01,0.05,0.00,0.05,0.19,0.68,0.83,0.08,0.13,0.96,0.21,832,24.90,0.82,0.00,292800,2947,2.74,24390,54344,0.05,-1,-1,-1,-1,-1,-1,-1,2.97,2768.60,73700,856281,759957,96324,11.20,0,0,,0,47,57,9.3,7.25,1449,-1,-1,,,-1,,35,202,-1,-1,-1,-1
"St. Helena","CA","Napa County
 ",5884,5814,0.01,5814,0.05,0.22,0.19,0.53,0.78,0.00,0.01,0.02,0.00,0.03,0.33,0.63,0.87,0.19,0.28,0.89,0.47,456,19.40,0.57,0.19,925100,2585,2.24,46590,68404,0.06,968,"S",-1,183739,167942,28966,61436,4.99,1166.10,64140,77501,72163,5338,6.90,0,0,3,1,47,57,9.3,7.25,1449,4,77,,,12,,35,202,-1,-1,-1,-1
"Stanford ","CA","Santa Clara County
 ",-1,-1,-1,13809,0.03,0.07,0.05,0.46,0.57,0.05,0.01,0.27,0.00,0.08,0.10,0.50,0.47,0.25,0.31,0.98,0.91,172,12.70,0.28,0.69,1000001,3215,2.13,31942,60189,0.18,993,"S",-1,-1,45609,-1,22018,2.73,5056.40,73906,924316,851720,72596,7.90,0,0,,0,47,57,9.3,7.25,1449,-1,-1,,,-1,,35,202,-1,-1,-1,-1
"Stanton","CA","Orange County
 ",38765,38186,0.02,38186,0.08,0.28,0.10,0.51,0.45,0.02,0.01,0.23,0.01,0.04,0.51,0.22,0.88,0.42,0.64,0.67,0.17,1598,28.40,0.50,0.42,312000,11455,3.30,20558,51933,0.16,2009,"S",131320,99968,347496,9362,51920,3.15,12122.50,73962,1623236,1506820,116416,7.20,0,0,,1,47,57,9.3,7.25,1449,135,617,,,-1,,35,202,-1,-1,-1,-1
"Stevenson Ranch ","CA","Los Angeles County
 ",-1,-1,-1,17557,0.06,0.32,0.06,0.51,0.64,0.04,0.00,0.23,0.00,0.05,0.16,0.54,0.86,0.23,0.32,0.96,0.53,604,39.00,0.77,0.24,627800,5532,3.09,47877,114036,0.06,-1,-1,-1,-1,-1,-1,-1,6.36,2760.10,74130,4841084,4340513,500571,10.30,0,0,,0,47,57,9.3,7.25,1449,-1,-1,,,-1,,35,202,-1,-1,-1,-1
"Stockton","CA","San Joaquin County
 ",296357,291707,0.02,291707,0.08,0.30,0.10,0.51,0.37,0.12,0.01,0.22,0.01,0.07,0.40,0.23,0.79,0.27,0.45,0.73,0.17,13835,27.00,0.53,0.27,222200,89816,3.17,20082,47365,0.22,16488,0.35,2506558,3701777,3340068,11739,343526,61.67,4730.10,75000,300525,259571,40954,13.60,0,0,,5,47,57,9.3,7.25,1449,3703,15427,,,384,,35,202,-1,-1,-1,-1
"Strawberry ","CA","Marin County
 ",-1,-1,-1,5393,0.06,0.20,0.18,0.52,0.80,0.02,0.00,0.11,0.00,0.04,0.07,0.76,0.78,0.23,0.21,0.98,0.64,383,24.20,0.38,0.58,1000001,2515,2.07,61937,84050,0.08,861,"S",-1,-1,13671,-1,-1,1.32,4094.90,75315,139719,131617,8102,5.80,0,0,,0,47,57,9.3,7.25,1449,-1,-1,,,-1,,35,202,-1,-1,-1,-1
"Suisun City","CA","Solano County
 ",28330,28111,0.01,28111,0.08,0.28,0.08,0.51,0.38,0.20,0.01,0.19,0.01,0.10,0.24,0.29,0.81,0.23,0.34,0.86,0.21,2515,31.40,0.71,0.13,283400,8939,3.11,26148,71411,0.09,1352,0.25,-1,-1,172452,6435,17508,4.11,6848.00,75630,217220,196914,20306,9.30,0,0,,1,47,57,9.3,7.25,1449,109,706,,,26,,35,202,-1,-1,-1,-1
"Sun Village ","CA","Los Angeles County
 ",-1,-1,-1,11565,0.07,0.31,0.09,0.48,0.59,0.07,0.01,0.01,0.00,0.05,0.63,0.28,0.89,0.24,0.49,0.59,0.07,537,48.60,0.79,0.00,169100,2962,3.73,17232,54481,0.14,-1,-1,-1,-1,-1,-1,-1,10.69,1082.30,77308,4841084,4340513,500571,10.30,0,0,,0,47,57,9.3,7.25,1449,-1,-1,,,-1,,35,202,-1,-1,-1,-1
"Sunnyslope ","CA","Riverside County
 ",-1,-1,-1,5153,0.07,0.31,0.08,0.49,0.59,0.02,0.01,0.02,0.00,0.04,0.70,0.25,0.95,0.23,0.49,0.66,0.07,198,26.80,0.70,0.02,325000,1233,3.89,22121,68313,0.20,-1,-1,-1,-1,-1,-1,-1,1.47,3495.90,76022,937264,824521,112743,12.00,0,0,,0,47,57,9.3,7.25,1449,-1,-1,,,-1,,35,202,-1,-1,-1,-1
"Sunnyvale","CA","Santa Clara County
 ",142287,140081,0.02,140081,0.08,0.22,0.11,0.50,0.43,0.02,0.01,0.41,0.01,0.05,0.19,0.35,0.83,0.44,0.53,0.91,0.57,5864,22.20,0.48,0.46,710600,53155,2.59,44617,93292,0.07,11126,0.32,10241234,10557761,1863086,14390,276670,21.99,6371.10,77000,924316,851720,72596,7.90,0,0,,1,47,57,9.3,7.25,1449,169,2769,,,215,,35,202,-1,-1,-1,-1
"Susanville","CA","Lassen County
 ",17685,17947,-0.02,17947,0.04,0.14,0.07,0.27,0.63,0.13,0.03,0.01,0.01,0.03,0.24,0.55,0.66,0.07,0.20,0.77,0.10,1516,14.60,0.55,0.19,180900,4819,2.40,16580,49160,0.18,777,"S",-1,-1,201626,11427,26365,7.93,2262.90,77364,13370,11951,1419,10.60,0,0,,2,47,57,9.3,7.25,1449,70,230,,,13,,35,202,-1,-1,-1,-1
"Taft","CA","Kern County
 ",9464,9327,0.02,9327,0.06,0.20,0.08,0.35,0.79,0.04,0.01,0.01,0.01,0.03,0.36,0.56,0.71,0.22,0.35,0.68,0.07,632,26.90,0.60,0.14,183400,2356,2.89,16198,46136,0.14,398,0.13,-1,13818,131073,14520,-1,15.11,617.20,77574,387099,339927,47172,12.20,0,0,,1,47,57,9.3,7.25,1449,47,278,,,14,,35,202,-1,-1,-1,-1
"Tamalpais-Homestead Valley ","CA","Marin County
 ",-1,-1,-1,10735,0.07,0.24,0.14,0.51,0.88,0.01,0.00,0.06,0.00,0.04,0.05,0.85,0.91,0.13,0.17,0.99,0.71,487,28.10,0.81,0.08,1000001,4184,2.52,65141,116146,0.04,2010,"S",-1,-1,85447,-1,18949,4.64,2315.10,77805,139719,131617,8102,5.80,0,0,,0,47,57,9.3,7.25,1449,-1,-1,,,-1,,35,202,-1,-1,-1,-1
"Tara Hills ","CA","Contra Costa County
 ",-1,-1,-1,5126,0.06,0.24,0.13,0.51,0.43,0.13,0.01,0.17,0.00,0.06,0.38,0.28,0.89,0.24,0.41,0.80,0.11,292,30.90,0.75,0.16,406600,1639,2.77,26773,58542,0.08,341,"S",-1,-1,-1,-1,-1,0.64,8021.90,77924,531069,486181,44888,8.50,0,0,,0,47,57,9.3,7.25,1449,-1,-1,,,-1,,35,202,-1,-1,-1,-1
"Tehachapi","CA","Kern County
 ",14630,14414,0.02,14414,0.05,0.18,0.09,0.30,0.65,0.09,0.01,0.02,0.00,0.04,0.38,0.49,0.66,0.11,0.25,0.74,0.09,1219,19.70,0.58,0.20,173500,3281,2.57,15571,46250,0.14,1225,0.27,-1,-1,158908,13203,20275,9.87,1459.80,78092,387099,339927,47172,12.20,0,0,,1,47,57,9.3,7.25,1449,39,340,,,13,,35,202,-1,-1,-1,-1
"Temecula","CA","Riverside County
 ",102464,100146,0.02,100097,0.07,0.31,0.08,0.51,0.71,0.04,0.01,0.10,0.00,0.06,0.25,0.57,0.82,0.16,0.23,0.91,0.30,7095,32.30,0.69,0.17,342000,30761,3.19,28274,76276,0.10,10547,0.30,1929181,2112062,2371334,25497,303969,30.15,3319.90,78120,937264,824521,112743,12.00,0,0,,2,47,57,9.3,7.25,1449,126,2370,,,-1,,35,202,-1,-1,-1,-1
"Temescal Valley ","CA","Riverside County
 ",-1,-1,-1,22535,0.08,0.29,0.10,0.51,0.66,0.07,0.01,0.10,0.00,0.06,0.30,0.51,0.88,0.18,0.29,0.89,0.29,1583,44.60,0.87,0.02,371000,7457,3.12,34281,91394,0.03,-1,-1,-1,-1,-1,-1,-1,19.30,1167.50,78138,937264,824521,112743,12.00,0,0,,0,47,57,9.3,7.25,1449,-1,-1,,,-1,,35,202,-1,-1,-1,-1
"Temple City","CA","Los Angeles County
 ",35816,35558,0.01,35558,0.05,0.21,0.15,0.53,0.34,0.01,0.00,0.56,0.00,0.03,0.19,0.23,0.89,0.45,0.62,0.85,0.36,1280,30.50,0.63,0.11,585200,11207,3.12,26779,65445,0.08,4844,0.29,-1,112205,180602,4826,40013,4.01,8876.20,78148,4841084,4340513,500571,10.30,0,0,,1,47,57,9.3,7.25,1449,56,456,,,-1,,35,202,-1,-1,-1,-1
"Templeton ","CA","San Luis Obispo County
 ",-1,-1,-1,7674,0.06,0.27,0.15,0.53,0.89,0.01,0.01,0.02,0.00,0.03,0.15,0.80,0.86,0.08,0.12,0.93,0.29,560,19.10,0.68,0.18,429800,2848,2.66,35743,70820,0.04,-1,-1,-1,-1,-1,-1,-1,7.72,994.40,78162,143440,132935,10505,7.30,0,0,,0,47,57,9.3,7.25,1449,-1,-1,,,-1,,35,202,-1,-1,-1,-1
"Thermalito ","CA","Butte County
 ",-1,-1,-1,6646,0.06,0.26,0.15,0.50,0.69,0.01,0.04,0.17,0.01,0.05,0.11,0.64,0.85,0.11,0.21,0.68,0.03,634,28.60,0.70,0.04,147300,2144,2.90,16301,37738,0.25,"S","S",-1,-1,1787,-1,-1,12.70,523.20,78470,101045,89885,11160,11.00,0,0,,0,47,57,9.3,7.25,1449,-1,-1,,,-1,,35,202,-1,-1,-1,-1
"Thousand Oaks","CA","Ventura County
 ",127984,126683,0.01,126683,0.05,0.24,0.15,0.51,0.80,0.01,0.00,0.09,0.00,0.04,0.17,0.70,0.87,0.18,0.22,0.94,0.49,7877,24.90,0.74,0.18,644000,44979,2.75,46093,100373,0.06,18106,"S",1113897,1461966,2853839,23341,347890,55.03,2302.00,78582,439996,401937,38059,8.60,1,0,,1,47,57,9.3,7.25,1449,163,1793,,,-1,,35,202,-1,-1,-1,-1
"Thousand Palms ","CA","Riverside County
 ",-1,-1,-1,7715,0.06,0.23,0.25,0.50,0.75,0.01,0.01,0.02,0.00,0.03,0.53,0.43,0.93,0.29,0.47,0.73,0.13,589,22.40,0.78,0.04,157500,2818,2.68,19881,43435,0.09,851,0.12,-1,94200,86345,-1,15200,23.64,326.40,78596,937264,824521,112743,12.00,0,0,,1,47,57,9.3,7.25,1449,-1,-1,,,-1,,35,202,-1,-1,-1,-1
"Tiburon","CA","Marin County
 ",9058,8962,0.01,8962,0.06,0.24,0.21,0.53,0.88,0.01,0.00,0.06,0.00,0.04,0.05,0.85,0.88,0.12,0.15,0.97,0.78,650,29.30,0.68,0.26,1000001,3608,2.44,97434,136250,0.04,1324,0.36,-1,24264,25231,2927,40374,4.45,2015.70,78666,139719,131617,8102,5.80,0,0,,1,47,57,9.3,7.25,1449,5,109,,,13,,35,202,-1,-1,-1,-1
"Topanga ","CA","Los Angeles County
 ",-1,-1,-1,8289,0.05,0.20,0.14,0.51,0.88,0.01,0.00,0.04,-1,0.04,0.06,0.85,0.86,0.14,0.17,0.98,0.60,402,34.60,0.82,0.04,1000001,3536,2.56,66493,127167,0.07,-1,-1,-1,-1,-1,-1,-1,19.13,433.30,78960,4841084,4340513,500571,10.30,0,0,,0,47,57,9.3,7.25,1449,-1,-1,,,-1,,35,202,-1,-1,-1,-1
"Torrance","CA","Los Angeles County
 ",146493,145438,0.01,145438,0.05,0.22,0.15,0.51,0.51,0.03,0.00,0.35,0.00,0.06,0.16,0.42,0.88,0.30,0.39,0.93,0.44,8688,26.40,0.57,0.39,641400,55433,2.59,36370,75885,0.07,17452,0.28,5621252,13175366,4877835,35000,503197,20.48,7102.20,80000,4841084,4340513,500571,10.30,4,0,,7,47,57,9.3,7.25,1449,259,2874,,,226,,35,202,-1,-1,-1,-1
"Tracy","CA","San Joaquin County
 ",84266,82922,0.02,82922,0.08,0.32,0.07,0.50,0.53,0.07,0.01,0.15,0.01,0.08,0.37,0.36,0.81,0.26,0.41,0.83,0.22,3956,40.30,0.67,0.14,314900,23613,3.43,26846,76739,0.09,5979,0.32,1062971,1101040,1105980,14023,101465,22.00,3768.70,80238,300525,259571,40954,13.60,1,0,,1,47,57,9.3,7.25,1449,153,2507,,,91,,35,202,-1,-1,-1,-1
"Truckee","CA","Nevada County
 ",16154,16180,0.00,16180,0.07,0.23,0.08,0.48,0.87,0.00,0.01,0.02,0.00,0.02,0.19,0.78,0.82,0.11,0.15,0.97,0.43,888,20.50,0.70,0.12,475800,6333,2.52,32526,68173,0.09,3056,0.28,-1,28239,207021,12952,54048,32.32,500.60,80588,49853,45492,4361,8.70,1,0,3,0,47,57,9.3,7.25,1449,24,217,,,25,,35,202,-1,-1,-1,-1
"Tulare","CA","Tulare County
 ",60289,59333,0.02,59278,0.09,0.33,0.09,0.51,0.61,0.04,0.01,0.02,0.00,0.05,0.58,0.35,0.87,0.21,0.44,0.73,0.11,2557,18.80,0.59,0.18,183900,17351,3.33,17922,46274,0.19,3000,0.27,1165178,182294,662354,12146,59664,20.93,2832.10,80644,207111,177221,29890,14.40,1,0,,1,47,57,9.3,7.25,1449,405,2679,,,72,,35,202,-1,-1,-1,-1
"Turlock","CA","Stanislaus County
 ",69089,68549,0.01,68549,0.08,0.28,0.12,0.51,0.70,0.02,0.01,0.06,0.01,0.05,0.36,0.53,0.80,0.25,0.43,0.79,0.23,3198,22.70,0.56,0.23,242600,22780,2.92,22289,50862,0.15,4062,0.26,1604971,265935,987234,14565,105452,16.93,4049.40,80812,234445,201758,32687,13.90,1,0,,1,47,57,9.3,7.25,1449,409,2934,,,79,,35,202,-1,-1,-1,-1
"Tustin","CA","Orange County
 ",76689,75540,0.02,75540,0.08,0.27,0.09,0.51,0.53,0.02,0.01,0.20,0.00,0.05,0.40,0.35,0.81,0.34,0.52,0.83,0.39,3040,22.60,0.53,0.48,540500,24945,2.97,32854,73231,0.11,9052,0.30,1654123,1343421,1849885,26452,176379,11.08,6816.50,80854,1623236,1506820,116416,7.20,2,0,,1,47,57,9.3,7.25,1449,92,1379,,,91,,35,202,-1,-1,-1,-1
"Twentynine Palms","CA","San Bernardino County
 ",25377,25048,0.01,25048,0.11,0.26,0.06,0.44,0.72,0.08,0.01,0.04,0.01,0.07,0.21,0.61,0.58,0.07,0.17,0.90,0.17,2805,14.00,0.36,0.29,166300,7612,2.73,21546,43412,0.13,881,"S",-1,4064,93806,2837,23840,59.14,423.50,80994,856281,759957,96324,11.20,0,0,,1,47,57,9.3,7.25,1449,114,572,,,-1,,35,202,-1,-1,-1,-1
"Ukiah","CA","Mendocino County
 ",16023,16075,0.00,16075,0.07,0.25,0.15,0.52,0.72,0.01,0.04,0.03,0.00,0.06,0.28,0.63,0.84,0.13,0.26,0.83,0.17,1095,14.50,0.43,0.31,324900,6160,2.49,21550,45577,0.18,1934,0.40,-1,70839,526585,35370,43433,4.67,3442.20,81134,42274,38582,3692,8.70,1,0,2,2,47,57,9.3,7.25,1449,117,447,,,27,,35,202,-1,-1,-1,-1
"Union City","CA","Alameda County
 ",70436,69516,0.01,69516,0.07,0.24,0.11,0.51,0.24,0.06,0.01,0.51,0.01,0.07,0.23,0.14,0.90,0.46,0.63,0.86,0.37,2805,29.60,0.69,0.19,536200,20161,3.40,29612,82634,0.08,4820,0.28,1087988,2905403,665297,9592,90570,19.47,3570.60,81204,772956,706102,66854,8.60,0,0,,1,47,57,9.3,7.25,1449,384,2115,,,70,,35,202,-1,-1,-1,-1
"University of California Davis ","CA","Yolo County
 ",-1,-1,-1,5786,0.03,0.05,0.00,0.55,0.42,0.03,0.00,0.42,0.00,0.06,0.13,0.38,0.23,0.25,0.45,0.98,0.73,44,15.80,0.00,0.91,-1,1015,2.50,7138,26053,0.35,-1,-1,-1,-1,-1,-1,-1,1.46,3965.70,81302,97015,87588,9427,9.70,0,0,,0,47,57,9.3,7.25,1449,-1,-1,,,-1,,35,202,-1,-1,-1,-1
"Upland","CA","San Bernardino County
 ",74837,73732,0.02,73732,0.06,0.25,0.12,0.52,0.66,0.07,0.01,0.08,0.00,0.05,0.38,0.44,0.85,0.19,0.33,0.88,0.30,4096,28.10,0.59,0.33,450800,25347,2.90,29614,67449,0.10,7318,"S",210656,188442,918754,12785,107205,15.62,4721.30,81344,856281,759957,96324,11.20,1,0,,1,47,57,9.3,7.25,1449,-1,-1,,,76,,35,202,-1,-1,-1,-1
"Vacaville","CA","Solano County
 ",93088,92428,0.01,92428,0.06,0.23,0.11,0.47,0.66,0.10,0.01,0.06,0.01,0.07,0.23,0.55,0.83,0.12,0.20,0.86,0.21,9964,27.00,0.66,0.22,335400,30435,2.71,29687,73302,0.08,"S","S",1054702,-1,1430458,15628,154281,28.37,3257.60,81554,217220,196914,20306,9.30,2,0,,2,47,57,9.3,7.25,1449,274,2122,,,106,,35,202,-1,-1,-1,-1
"Valinda ","CA","Los Angeles County
 ",-1,-1,-1,22822,0.07,0.29,0.09,0.50,0.49,0.02,0.01,0.12,0.00,0.04,0.79,0.07,0.92,0.40,0.73,0.65,0.12,664,33.30,0.77,0.02,366600,4929,4.52,17590,66013,0.10,"S","S",-1,497,16272,-1,6305,2.01,11331.70,81638,4841084,4340513,500571,10.30,0,0,,0,47,57,9.3,7.25,1449,-1,-1,,,-1,,35,202,-1,-1,-1,-1
"Valle Vista ","CA","Riverside County
 ",-1,-1,-1,14578,0.06,0.25,0.19,0.52,0.79,0.03,0.02,0.02,0.00,0.05,0.28,0.64,0.89,0.10,0.16,0.82,0.17,1316,32.00,0.79,0.04,149200,5474,2.65,24464,43855,0.14,624,"S",-1,-1,55036,-1,3395,6.87,2122.60,81708,937264,824521,112743,12.00,0,0,,0,47,57,9.3,7.25,1449,-1,-1,,,-1,,35,202,-1,-1,-1,-1
"Vallejo","CA","Solano County
 ",116829,115940,0.01,115942,0.07,0.23,0.12,0.52,0.33,0.22,0.01,0.25,0.01,0.08,0.23,0.25,0.83,0.28,0.39,0.85,0.25,8700,33.40,0.61,0.27,299900,40458,2.83,27375,62325,0.15,7876,0.31,-1,398711,1192772,10386,145605,30.67,3780.20,81666,217220,196914,20306,9.30,3,0,,2,47,57,9.3,7.25,1449,998,5478,,,111,,35,202,-1,-1,-1,-1
"Valley Center ","CA","San Diego County
 ",-1,-1,-1,9277,0.06,0.24,0.13,0.50,0.73,0.01,0.02,0.03,0.00,0.05,0.28,0.64,0.93,0.20,0.29,0.86,0.35,699,33.00,0.85,0.02,520900,3021,3.07,32921,82379,0.06,1333,"S",-1,22180,25029,-1,-1,27.43,338.30,81736,1601715,1464758,136957,8.60,0,0,,1,47,57,9.3,7.25,1449,-1,-1,,,-1,,35,202,-1,-1,-1,-1
"Vandenberg Village ","CA","Santa Barbara County
 ",-1,-1,-1,6497,0.05,0.23,0.21,0.51,0.77,0.04,0.01,0.05,0.01,0.05,0.19,0.68,0.85,0.09,0.14,0.93,0.33,1100,20.00,0.74,0.15,375400,2684,2.53,35189,78480,0.04,378,"S",-1,-1,5906,-1,1143,5.25,1238.20,82086,230106,213386,16720,7.30,0,0,,0,47,57,9.3,7.25,1449,-1,-1,,,-1,,35,202,-1,-1,-1,-1
"Victorville","CA","San Bernardino County
 ",117597,115921,0.01,115903,0.09,0.33,0.08,0.50,0.49,0.17,0.01,0.04,0.00,0.06,0.48,0.28,0.79,0.17,0.36,0.77,0.11,6439,34.50,0.64,0.15,172500,30806,3.47,17249,52357,0.22,8084,0.35,501830,169866,1939517,18304,181981,73.18,1583.90,82590,856281,759957,96324,11.20,2,0,,1,47,57,9.3,7.25,1449,783,3939,,,-1,,35,202,-1,-1,-1,-1
"View Park-Windsor Hills ","CA","Los Angeles County
 ",-1,-1,-1,11075,0.04,0.19,0.21,0.55,0.06,0.85,0.00,0.01,-1,0.05,0.07,0.04,0.93,0.06,0.12,0.96,0.46,1045,27.50,0.73,0.21,629800,4611,2.33,46145,78729,0.07,1142,"S",-1,-1,26388,-1,7318,1.84,6015.80,82667,4841084,4340513,500571,10.30,0,0,,0,47,57,9.3,7.25,1449,-1,-1,,,-1,,35,202,-1,-1,-1,-1
"Villa Park","CA","Orange County
 ",5901,5812,0.02,5812,0.03,0.20,0.24,0.51,0.78,0.01,0.01,0.15,-1,0.03,0.10,0.72,0.92,0.17,0.21,0.97,0.53,477,22.10,0.96,0.00,1000001,1952,2.97,71697,151139,0.03,956,"S",-1,15526,26726,4539,1460,2.08,2796.90,82744,1623236,1506820,116416,7.20,0,0,,1,47,57,9.3,7.25,1449,2,98,,,-1,,35,202,-1,-1,-1,-1
"Vincent ","CA","Los Angeles County
 ",-1,-1,-1,15922,0.07,0.29,0.09,0.50,0.55,0.02,0.01,0.07,0.00,0.05,0.75,0.15,0.91,0.33,0.62,0.73,0.09,625,29.80,0.87,0.03,362000,3918,4.27,19429,71189,0.10,"S","S",-1,-1,10038,-1,1534,1.47,10823.90,82815,4841084,4340513,500571,10.30,0,0,,0,47,57,9.3,7.25,1449,-1,-1,,,-1,,35,202,-1,-1,-1,-1
"Vineyard ","CA","Sacramento County
 ",-1,-1,-1,24836,0.07,0.30,0.07,0.51,0.46,0.10,0.01,0.29,0.01,0.07,0.18,0.37,0.80,0.23,0.31,0.88,0.32,1355,29.20,0.78,0.05,340200,7635,3.39,27419,76449,0.12,1484,0.30,-1,988,-1,-1,8589,17.21,1443.40,82852,676475,607486,68989,10.20,0,0,,0,47,57,9.3,7.25,1449,-1,-1,,,-1,,35,202,-1,-1,-1,-1
